CleanRainfall,CumDaily,CumHourly,CumYearly,DateData,DateTime,District,HeavyThresholdLevel,Latitude,LightThresholdLevel,Longitude,MainBasin,ModerateThresholdLevel,NewRainfallId,NewStationId,OldRainfallId,OldStationId,RainfallStationName,RainfallStatus,RawRainfall,RtuId,SeverityLevel,State,StationCode,StationId,SubBasin,TimeData,UpdatedBy,UpdatedDate,VeryHeavyThresholdLevel
0.0,28.0,0.0,376.0,19/2/2023,19/2/2023-7:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,28.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:30:00,ETL_Email,19/2/2023-7:45:23 PM,90
0.0,28.0,0.0,376.0,19/2/2023,19/2/2023-7:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,28.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:15:00,ETL_Email,19/2/2023-7:30:25 PM,90
0.5,28.0,0.5,376.0,19/2/2023,19/2/2023-7:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,28.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:00:00,ETL_Email,19/2/2023-7:20:33 PM,90
0.5,27.5,0.5,375.5,19/2/2023,19/2/2023-6:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,27.5,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:45:00,ETL_Email,19/2/2023-7:00:24 PM,90
0.0,27.0,0.0,375.0,19/2/2023,19/2/2023-6:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,27.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:30:00,ETL_Email,19/2/2023-6:50:34 PM,90
0.0,27.0,0.0,375.0,19/2/2023,19/2/2023-6:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,27.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:15:00,ETL_Email,19/2/2023-6:30:28 PM,90
1.0,27.0,1.0,375.0,19/2/2023,19/2/2023-6:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,27.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:00:00,ETL_Email,19/2/2023-6:15:32 PM,90
3.5,26.0,3.5,374.0,19/2/2023,19/2/2023-5:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,26.0,,Moderate ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,17:45:00,ETL_Email,19/2/2023-6:01:29 PM,90
2.0,22.5,2.0,370.5,19/2/2023,19/2/2023-5:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,22.5,,Moderate ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,17:30:00,ETL_Email,19/2/2023-5:50:26 PM,90
0.0,20.5,0.0,368.5,19/2/2023,19/2/2023-5:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,20.5,,Moderate ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,17:15:00,ETL_Email,19/2/2023-5:30:32 PM,90
11.5,20.5,11.5,368.5,19/2/2023,19/2/2023-5:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,20.5,,Moderate ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,17:00:00,ETL_Email,19/2/2023-5:20:37 PM,90
2.0,9.0,2.0,357.0,19/2/2023,19/2/2023-4:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,9.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,16:45:00,ETL_Email,19/2/2023-5:10:41 PM,90
4.0,7.0,4.0,355.0,19/2/2023,19/2/2023-4:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,7.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,16:30:00,ETL_Email,19/2/2023-4:51:09 PM,90
2.0,3.0,2.0,351.0,19/2/2023,19/2/2023-4:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,3.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,16:15:00,ETL_Email,19/2/2023-4:51:09 PM,90
1.0,1.0,1.0,349.0,19/2/2023,19/2/2023-4:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,16:00:00,ETL_Email,19/2/2023-4:06:59 PM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-3:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,15:45:00,ETL_Email,19/2/2023-4:06:59 PM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-3:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,15:30:00,ETL_Email,19/2/2023-4:06:59 PM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-8:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,08:45:00,ETL_Email,19/2/2023-8:55:26 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-8:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,08:30:00,ETL_Email,19/2/2023-8:45:26 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-8:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,08:15:00,ETL_Email,19/2/2023-8:35:25 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-8:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,08:00:00,ETL_Email,19/2/2023-8:20:27 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-7:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,07:45:00,ETL_Email,19/2/2023-8:05:25 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-7:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,07:30:00,ETL_Email,19/2/2023-7:45:25 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-7:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,07:15:00,ETL_Email,19/2/2023-7:30:28 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-7:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,07:00:00,ETL_Email,19/2/2023-7:15:26 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-6:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,06:45:00,ETL_Email,19/2/2023-7:05:28 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-6:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,06:30:00,ETL_Email,19/2/2023-6:50:29 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-6:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,06:15:00,ETL_Email,19/2/2023-6:30:28 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-6:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,06:00:00,ETL_Email,19/2/2023-6:15:26 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-5:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,05:45:00,ETL_Email,19/2/2023-6:05:30 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-5:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,05:30:00,ETL_Email,19/2/2023-5:45:33 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-5:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,05:15:00,ETL_Email,19/2/2023-5:30:29 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-5:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,05:00:00,ETL_Email,19/2/2023-5:15:27 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-4:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,04:45:00,ETL_Email,19/2/2023-5:00:25 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-4:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,04:30:00,ETL_Email,19/2/2023-4:45:26 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-4:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,04:15:00,ETL_Email,19/2/2023-4:30:24 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-4:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,04:00:00,ETL_Email,19/2/2023-4:15:31 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-3:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,03:45:00,ETL_Email,19/2/2023-4:05:32 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-3:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,03:30:00,ETL_Email,19/2/2023-3:45:23 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-3:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,03:15:00,ETL_Email,19/2/2023-3:30:29 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-3:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,03:00:00,ETL_Email,19/2/2023-3:15:24 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-2:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,02:45:00,ETL_Email,19/2/2023-3:00:25 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-2:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,02:30:00,ETL_Email,19/2/2023-2:45:24 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-2:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,02:15:00,ETL_Email,19/2/2023-2:30:27 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-2:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,02:00:00,ETL_Email,19/2/2023-2:20:28 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-1:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,01:45:00,ETL_Email,19/2/2023-2:05:30 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-1:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,01:30:00,ETL_Email,19/2/2023-1:50:33 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-1:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,01:15:00,ETL_Email,19/2/2023-1:30:29 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-1:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,01:00:00,ETL_Email,19/2/2023-1:15:32 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-12:45:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,00:45:00,ETL_Email,19/2/2023-1:00:27 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-12:30:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,00:30:00,ETL_Email,19/2/2023-12:50:37 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-12:15:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,00:15:00,ETL_Email,19/2/2023-12:35:24 AM,90
0.0,0.0,0.0,348.0,19/2/2023,19/2/2023-12:00:00 AM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,00:00:00,ETL_Email,19/2/2023-12:15:23 AM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-11:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,23:45:00,ETL_Email,19/2/2023-12:05:27 AM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-11:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,23:30:00,ETL_Email,18/2/2023-11:45:32 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-11:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,23:15:00,ETL_Email,18/2/2023-11:35:30 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-11:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,23:00:00,ETL_Email,18/2/2023-11:15:36 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-10:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,22:45:00,ETL_Email,18/2/2023-11:00:36 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-10:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,22:30:00,ETL_Email,18/2/2023-10:50:29 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-10:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,22:15:00,ETL_Email,18/2/2023-10:30:29 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-10:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,22:00:00,ETL_Email,18/2/2023-10:15:29 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-9:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,21:45:00,ETL_Email,18/2/2023-10:00:25 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-9:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,21:30:00,ETL_Email,18/2/2023-9:50:25 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-9:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,21:15:00,ETL_Email,18/2/2023-9:35:24 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-9:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,21:00:00,ETL_Email,18/2/2023-9:20:29 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-8:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,20:45:00,ETL_Email,18/2/2023-9:00:26 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-8:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,20:30:00,ETL_Email,18/2/2023-8:50:25 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-8:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,20:15:00,ETL_Email,18/2/2023-8:35:32 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-8:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,20:00:00,ETL_Email,18/2/2023-8:15:29 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-7:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:45:00,ETL_Email,18/2/2023-8:05:27 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-7:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:30:00,ETL_Email,18/2/2023-7:45:23 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-7:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:15:00,ETL_Email,18/2/2023-7:25:22 PM,90
0.0,1.5,0.0,348.0,18/2/2023,18/2/2023-7:00:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,19:00:00,ETL_Email,18/2/2023-7:20:29 PM,90
0.5,1.5,0.5,348.0,18/2/2023,18/2/2023-6:45:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.5,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:45:00,ETL_Email,18/2/2023-7:00:29 PM,90
1.0,1.0,1.0,347.5,18/2/2023,18/2/2023-6:30:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,1.0,,Light  ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:30:00,ETL_Email,18/2/2023-6:45:21 PM,90
0.0,0.0,0.0,346.5,18/2/2023,18/2/2023-6:15:00 PM,Hulu Selangor,60,3.692222,10,101.34333,Sungai Bernam,30,,BSBM0001,3613004,IBUBKLSGBERNAM,,ON,0.0,,No Rainfall ,Selangor  ,IBUBKLSGBERNAM,25551,Sg. Bernam,18:15:00,ETL_Email,18/2/2023-6:35:25 PM,90
